restaurant_id,latitude,longitude,nta,zone_id,in_manhattan_nta,in_modeled_microzone
OhlDj840mATukyswje5Ktw,40.71071,-73.908925,,,False,False
tRcsW0RDJdg6SwCelMJYcQ,40.696523202047,-73.9102689921856,,,False,False
555_rXWjJ_Pes1HM0X4fTQ,40.705442,-73.909917,,,False,False
gZRUkxBaoO7TlwuYlWYURg,40.68579144307283,-73.91534496966196,,,False,False
B2OFn3oyBJL6qq89thCe0g,40.68607,-73.91552,,,False,False
GR0OY5T4MYvZSgQmQas7ZA,40.6964946,-73.9103567,,,False,False
F3rdAJEfLbuZDvBixHTagQ,40.69408,-73.918556,,,False,False
IOiKOgRY3key544bBnFu1Q,40.68372871638472,-73.9230540767312,,,False,False
WFtWGipaoDV-o16yryoyDw,40.697727,-73.91262,,,False,False
ob9Ww8Xru7VOGSaIiCH3oQ,40.6995888,-73.9159164,,,False,False
L-g-VsxQsk29EO9tWJmPvQ,40.6858007,-73.9159024,,,False,False
yVeYzgiUY0_pJ2r4U7E6Mg,40.6840199,-73.91184,,,False,False
Wgr-o5f3LhRoNX1jopDNqA,40.7186742,-74.039748,,,False,False
0IFDnYf3bhqxJR6hVrG7Gw,40.729907419973344,-74.00421380395268,MN23,,True,False
KKAOnGcqin78gmjgWgKQYA,40.7305894227307,-74.00249306112528,MN23,,True,False
jfByopeG96qYD5gcvYjD4Q,40.730968,-74.001879,MN23,,True,False
Rj2ACaJcbroJLPDhRhzvBw,40.727076,-74.002793,MN24,,True,False
Qatwdu8PIrq8tRgfJn3AVw,40.72859073837596,-74.0317322193067,,,False,False
kS2CP48K66yL2TwIhUqy_A,40.71909,-74.00892,MN24,,True,False
QhfgcX-28ID22E-jo7PuCw,40.72998442023592,-74.00021827470172,MN23,,True,False
L-IuiVoFMDSw2K6OAciP1g,40.7302874,-74.0004383,MN23,,True,False
wGFSTTB6b4MHJJUzBnVJeg,40.729771,-73.999392,MN23,,True,False
gbXzo7kbYIkcHfwwuAiL9w,40.729397616288544,-74.0008615521496,MN23,,True,False
wyVK8IgxdpsyuBCIiVJttA,40.729184,-73.998725,MN23,,True,False
V2oWqXcoJkgGeIPOaS9eDA,40.7292728223798,-74.0015978515206,MN23,,True,False
m86CNmYThtzzWB3nPnrhbg,40.729416,-74.003864,MN23,,True,False
kB3QyyhHFVyhGgp35Rnuew,40.729696,-74.001133,MN23,,True,False
IaEe5y6khfuN1d3jvpcNEQ,40.72383889819223,-74.0053017544824,MN24,,True,False
wvRqdfOHjaiEci8uy6qITw,40.7215309,-74.001709,MN24,,True,False
M7KW96iW-c9FGKkkDC25OQ,40.71791,-74.00539,MN24,,True,False
mZALre3ahuetu5X8_uUJew,40.7296216540949,-74.0006102,MN23,,True,False
4BU0R2NW_KWkq6mxx6SENg,40.729407,-74.000706,MN23,,True,False
__EvomQ2tE1NtkWn32WEXg,40.71812171604106,-74.00196237391103,MN24,,True,False
OChXqC_-AyL6lCflwaxxKQ,40.7294487284035,-74.0075421560761,MN23,,True,False
bDx0oXgxO0Cy8uH_NbsE9w,40.730863,-74.004142,MN23,,True,False
7_hGsGEkHrjgAiYVjrCFnw,40.72800126711089,-74.00024274442806,MN23,,True,False
AknDsZ-8sGdMkq55XlBfPg,40.71679457370281,-74.04069331789097,,,False,False
3RKrKV8eearo2zJPr3OO1g,40.7216890942271,-74.0046280995011,MN24,,True,False
Xd1pRYniaybTUhnfvMf64A,40.72702,-74.00718,MN24,,True,False
Lst7wAYH_Dlxocz3nYPnow,40.7238251309896,-74.0032896944427,MN24,,True,False
oD3rSoM_G_-E0VU2ogUhbw,40.720292252103455,-74.0387351,,,False,False
FpCfpjJcqPMPEWjn0z7WLw,40.718734,-74.039313,,,False,False
_IW9Ywk5azL4edf69wRSjA,40.72823978514134,-74.00505892932415,MN24,,True,False
T5aGLWBjIZoV0pSW80nJXA,40.71638242842502,-74.03521448255054,,,False,False
3-veNnRYcRfQ-OmnXrmfFA,40.7244699,-74.0039,MN24,,True,False
U74_3F7r3tMhd6dmTmDBxQ,40.719623,-74.003904,MN24,,True,False
8O-nF9b9fQH4Zxu6ymcUPw,40.730166983094726,-74.00048789605633,MN23,,True,False
GIlunJr5LNcU1mHCchiKPA,40.71893,-74.00095,MN24,,True,False
lEK7-ak7BGQIESI9bPp-hg,40.719582,-74.008834,MN24,,True,False
WJd99ejtqxW6KwsWKq1a5A,40.717552670216406,-73.9995966106512,MN27,,True,False
08-N70wd_t14YWp4pbtnKQ,40.730901,-74.000769,MN23,,True,False
P2CTp4xyaNCe2AXSiLeOSQ,40.71692,-74.00792,MN24,,True,False
X52zxgnwA72PQqprxI_hEw,40.72986,-73.99932,MN23,,True,False
FvnExtQHPfz_crDCBTQ1iQ,40.729513,-74.001138,MN23,,True,False
XkshO8J3BWt36vTn18RodQ,40.72685753297753,-74.0379931,,,False,False
Da1oyn2cByZpv_Ii34sEPQ,40.72605,-74.03799,,,False,False
x3NeZ4xToUxVKDoZ32D5tg,40.73057418711454,-73.99883669999876,MN23,,True,False
d-DQwNxs77Pah2ys0q7w1Q,40.71915,-74.00994,MN24,,True,False
yB4YcbSpAFE8XGJuQT-6zA,40.716799944155,-74.0355072729312,,,False,False
PYcL2z9gHj6-ZTlViT9Nqw,40.72996,-74.00065,MN23,,True,False
yFub1BhKEP-W-_ZM3_nJoQ,40.71641,-73.99931,MN27,,True,False
Xo1_Fgsczd91kRD_7To0AQ,40.7290876,-74.0068805,MN23,,True,False
sY5j4zQuWRGxHG6T7EunrQ,40.73068,-74.00042,MN23,,True,False
UqACyyVqWC-x6Tqpxhxteg,40.72663594235679,-74.0029204,MN24,,True,False
uRGZWfCAbwZBEwauv1Kyxw,40.72770476982587,-74.03809079999999,,,False,False
_qXrnp-rcwpvtY4H93E5ug,40.730425,-74.004121,MN23,,True,False
iUsk8CPoDyoBmwVdU1_9QQ,40.7284088,-73.9996719,MN23,,True,False
_R6EjbrynW_LFnmWoRqgww,40.7281,-73.99963,MN23,,True,False
B1FK_po7uwvJG5xbZj6n3g,40.71897,-74.00102,MN24,,True,False
OMXwwgFx_H6Z-Rw2GqyiVQ,40.72007931927043,-73.99958495052931,MN24,,True,False
yC-GsIbqeQnoVd9LYiOabQ,40.71643887105,-74.0377577111708,,,False,False
comZnjfeTEXFeSUxSbYFzQ,40.72822731449175,-74.00505892932415,MN24,,True,False
2_YjSN5h9_N1LV3Di9fnCQ,40.71948262071029,-74.03361947387091,,,False,False
yZJbealagfujEkgesAl2hA,40.7276,-74.000045,MN23,,True,False
DFUuirJoXNeDz4W2bxrMYA,40.72997,-74.000709,MN23,,True,False
o4OCa3WIxfW4yR45QY4ziQ,40.7290164,-74.0098182,MN24,,True,False
vk7W3_sQwr7eZbRFsXv6rw,40.71789,-73.9988,MN24,,True,False
rogiICe9CXu2KwO-WQUrZg,40.7223321498733,-74.0040637308983,MN24,,True,False
MJlXEA8Vz5HRAqAQI5PUEg,40.7249388,-74.002451,MN24,,True,False
GaxVczLK1qUuJHOP9VcFsQ,40.728724,-73.999147,MN23,,True,False
MbwsCB7echBlVwzfJ_9c9g,40.7287707,-74.0008161,MN23,,True,False
tegVBA1XV_qz9P5yCqXKLA,40.728496,-73.984256,MN22,mn-nyu-wash-sq,True,True
G2PCaDt_VC4O4w6uRMpE9A,40.719628849397935,-73.98711402147562,MN27,,True,False
zj8Lq1T8KIC5zwFief15jg,40.723084,-73.99452,MN24,,True,False
LVkBYW-FNaZ2h-0zB8-vzA,40.72808,-73.98615,MN22,mn-nyu-wash-sq,True,True
hGo9KArKThuOKxNbwmNpoA,40.722319,-73.996312,MN24,,True,False
U6_c58NujpFz8euLK6kvEw,40.7181302700109,-73.98577220528949,MN28,,True,False
Cei2foWdhlzhS_cA5B8AMA,40.721428,-73.995688,MN24,,True,False
X8ZS-dgiMIJvhwf9SaDnjw,40.71735,-73.99457,MN27,,True,False
VhTbQ_BN9yxbSCaIEWGAzQ,40.719695,-73.9884599067734,MN27,,True,False
N660q50xtKzMnDepQz3kfA,40.725426719361,-73.9967557904875,MN24,,True,False
up1JPLqcNkGk_UVcOOkjTQ,40.72834454259039,-73.98762959999999,MN22,mn-nyu-wash-sq,True,True
71dq7BIU-5W0YKqWuuqdkQ,40.71937963445847,-73.98511200342833,MN27,,True,False
jpw7iGUzsj_AECKt351X8w,40.7199624,-73.9885666,MN27,,True,False
bjpr6XZ1buBdmGqRd6g6ZA,40.72797662420808,-73.9853215,MN22,mn-nyu-wash-sq,True,True
IBTfNZ5CLTWA-IwkhU0c2Q,40.71795132779453,-73.98823709166116,MN27,,True,False
IA3EQ0Ilx0yI7dNYnq-YGQ,40.730369942268375,-73.9837222575225,MN22,mn-nyu-wash-sq,True,True
nU4XBdvxDABXqZ6CnB8Dig,40.721128,-73.983933,MN28,,True,False
jjJc_CrkB2HodEinB6cWww,40.730387,-73.986093,MN22,mn-nyu-wash-sq,True,True
Xqk91WuhMeYS4pedccUYgA,40.72191,-73.98666,MN27,,True,False
I1tUH38l_TmZHy51zda0cQ,40.72873787481279,-73.98830339999999,MN22,mn-nyu-wash-sq,True,True
R5yxiiF24bCTJcqClDVoJw,40.718441,-73.9947968,MN27,,True,False
81wq_JhtZfRFNmL63afX3A,40.729251,-73.988832,MN22,mn-nyu-wash-sq,True,True
W87C7jAakZL1GkV5kzb5XA,40.72229,-73.99189,MN27,,True,False
ZNJ4ij7_xOlKSeMeEh1khA,40.728473350506725,-73.98500709999999,MN22,mn-nyu-wash-sq,True,True
Ugvno4Ttjy1uNxPvyC8VNA,40.73102,-73.99373,MN23,,True,False
aebGkiWu9-tx_ofSitzldA,40.7223111555574,-73.9971270366334,MN24,,True,False
liZmIO0FqZwslLJfLDkfgw,40.7183,-73.9926038,MN27,,True,False
3o0Jp9ttSpP1wu7Focs7xg,40.72881,-73.98849,MN22,mn-nyu-wash-sq,True,True
UwOZR8MwRgc8l_CddxUWaA,40.7293799555294,-73.9840061169661,MN22,mn-nyu-wash-sq,True,True
M-odQWSEfsR2mVEw7nKG-g,40.719116974367,-73.9968322948353,MN24,,True,False
8F81LrdFm6P5kkFpsw0n0w,40.7217399,-73.98739,MN27,,True,False
W4hobe10Fy54MKqmLaObEg,40.727258767439,-73.9845085144043,MN22,mn-nyu-wash-sq,True,True
5dyFdzcYr_GNem5BFApeeg,40.7236791883236,-73.98797429999999,MN22,mn-nyu-wash-sq,True,True
07ut-3GXtxgxiA6BMNBj_w,40.72841873443306,-73.98436792746259,MN22,mn-nyu-wash-sq,True,True
9tPXq7uSvo1hh_-bCCJNdA,40.719778,-73.988775,MN27,,True,False
JtmzTnEDpS03tMytXOPUQw,40.7225149191837,-73.9890300482512,MN27,,True,False
kdtiVyJPqkIwHgJ56Jb4Qg,40.71995858081244,-73.99329662680286,MN27,,True,False
ruE5cqNFvkkIgkk0dL5pYA,40.7203575,-73.9883391,MN27,,True,False
BEuZGvNlbM4tXq7YICyM6w,40.7204631,-73.9964956,MN24,,True,False
V7lXZKBDzScDeGB8JmnzSA,40.722208,-73.987433,MN27,,True,False
VSvSIcbr1GxoL0469ulugA,40.720303,-73.993141,MN27,,True,False
IxFTW7805MrWpbV4RbSFhw,40.7208633,-73.9950497,MN24,,True,False
UZViRVpxNZvOM5KarmbT1g,40.71780073783344,-73.99715773227798,MN24,,True,False
_7BGw3YFNOTzP1Www3zB7g,40.7210905,-73.9840446,MN27,,True,False
OaLbgr9ardChJ90u16Ik9g,40.72602,-73.98393,MN22,mn-nyu-wash-sq,True,True
WIhm0W9197f_rRtDziq5qQ,40.7215934960083,-73.9955956044561,MN24,,True,False
IkGzEPyrAkE-GutAK0G_tQ,40.72686,-73.98609,MN22,mn-nyu-wash-sq,True,True
eBWljkJIIRWcIQGHcOjT3w,40.71982,-73.984948,MN27,,True,False
sR60I9PI_63noBQcGoIrbw,40.72123,-73.98408,MN27,,True,False
vwgLem_9f5zJUXI_c0gM8w,40.7251055040693,-73.9949115604255,MN23,,True,False
Xkob8TCzVGEFkYrd69E8lA,40.7236990004177,-73.9918574064802,MN27,,True,False
TWI3efEcCVsTErKFWz4Zqg,40.7204154878855,-73.9944789558649,MN24,,True,False
lKxmH-hQ6ezKbq4URKrd-Q,40.718135,-73.998497,MN24,,True,False
XpgquUrYWa-URbgi-3pykg,40.720392,-73.987561,MN27,,True,False
PdzL9svqapSqH4o8bF86Pw,40.7227225423661,-73.9866224576721,MN22,mn-nyu-wash-sq,True,True
TiXKrXF68JOUIj8P0Ba96w,40.719752698077656,-73.98780158541774,MN27,,True,False
HPRD63H3M56rfshytl8YXw,40.720870552963824,-73.99526697730205,MN24,,True,False
_hEfuDthNKUPSfIoGwobgw,40.7180959,-73.9858643,MN28,,True,False
boRM4i0UQswxQIp6CA9y_A,40.721372,-73.997529,MN24,,True,False
Txm8KtUh9Mn2E7980jTr5g,40.7180658,-73.9881304,MN27,,True,False
Rx1KE1-_qBbeoVW9LmQUaQ,40.7185813392304,-73.99509248108603,MN24,,True,False
koh-4_SAbshwZ8EBRmXcmg,40.7284622192383,-73.988166809082,MN22,mn-nyu-wash-sq,True,True
jQjQHNAM8xXB73kFkfg9kA,40.72301,-73.98605,MN22,mn-nyu-wash-sq,True,True
g3jNtkQZVZrrC823oBxdtg,40.72775191650899,-73.99364805910942,MN23,,True,False
ct58a_D8Z8DoJt7luB50wQ,40.7196298,-73.988366,MN27,,True,False
SMrj71bWo1lomSbU8wXgyw,40.731032,-73.988569,MN22,mn-nyu-wash-sq,True,True
nrZGRRGJa2mQSbF1tVM1IA,40.7226666559613,-73.9883711631345,MN27,,True,False
IhSVn0TaX8xXb3wcQ-fgcA,40.71839,-73.9917399,MN27,,True,False
qsoJBq-QC-QIAIsDZw9wKw,40.71880619379687,-73.98510696489853,MN28,,True,False
44SY464xDHbvOcjDzRbKkQ,40.730925,-73.990254,MN22,mn-nyu-wash-sq,True,True
aiePDScoKCp5jbQPJXNtFw,40.721476,-73.988248,MN27,,True,False
FFzCto6PhZYZGUZLOICbTg,40.71934,-73.98971,MN27,,True,False
Z6ucILdV-BUJ4pJWSfINzQ,40.727787,-73.979444,MN22,mn-nyu-wash-sq,True,True
HdHT_9doAtEO02YErevNCw,40.72073719828606,-73.98199235168515,MN28,,True,False
Ax6fTRB4ekurgEUpWb9QCQ,40.729368,-73.980913,MN22,mn-nyu-wash-sq,True,True
r5NT8-nV4py2c-mppTKucQ,40.7197418,-73.9877989,MN27,,True,False
lUpyqsKw-IBqsMgYIHZj7Q,40.73028887013061,-73.9830423,MN22,mn-nyu-wash-sq,True,True
0FaLilJs2VN83hOEBcBnPg,40.728901,-73.981185,MN22,mn-nyu-wash-sq,True,True
wBwTAHhfSm5hpJU-InCUdw,40.728276,-73.982727,MN22,mn-nyu-wash-sq,True,True
6jsGtz0vwEGZ44urQKQkeQ,40.718595,-73.988157,MN27,,True,False
bjhkIWXmGnpGDpmmDxZhMA,40.724243,-73.978924,MN28,,True,False
Xf6e3HaP0AgMBxY7dEDkOA,40.7176199,-73.99249,MN27,,True,False
pWywDImlX0n_XKPNg0Bizg,40.72465374675448,-73.98170381815524,MN22,mn-nyu-wash-sq,True,True
WLJ7UMFlanzdeZZ1Fswn0w,40.722606,-73.983291,MN22,mn-nyu-wash-sq,True,True
mmqxGqdBvtcdvXok6NXPGg,40.73069996328699,-73.98174164135843,MN22,mn-nyu-wash-sq,True,True
u34E6pmHK4C8JPNOiC0a3Q,40.71796368353692,-73.98550559999993,MN28,,True,False
0l-l2j5NAIqtychRNs17Dw,40.718842168798815,-73.98828502681953,MN27,,True,False
0LjGdHn5paLedudi6DAxDA,40.72177,-73.98543,MN27,,True,False
j-vsTCIrppw9w7mOB_KHhg,40.723026,-73.989664,MN27,,True,False
pfmAcS-g6SiNG0KlLvrqnA,40.720434786101286,-73.98686057623863,MN27,,True,False
gG0pitVnSaUMGbEL3boF0g,40.721196,-73.987118,MN27,,True,False
96-qWNAiYUugm-idb2bFHw,40.722774,-73.985698,MN22,mn-nyu-wash-sq,True,True
Az6vWqLp5ipUQjfPWBekzw,40.718172,-73.985857,MN28,,True,False
C7QdN7Nwrd4y0CFVmP0EPw,40.71982614078144,-73.98720243743199,MN27,,True,False
9cDcJ8guSnS3hVfFn8_bmQ,40.7298659179613,-73.9903619242301,MN22,mn-nyu-wash-sq,True,True
w7E7fTtLabbexcf7cAuJKw,40.72648445716573,-73.98890033527361,MN22,mn-nyu-wash-sq,True,True
oKGcUEyOeUOwbto0tS1NLw,40.7190679,-73.98900344093123,MN27,,True,False
c8DexrliiJhUkFf0jCAauw,40.72085,-73.99603,MN24,,True,False
wenaXt_MhJJK973nNO2IIg,40.7312,-73.983,MN22,mn-nyu-wash-sq,True,True
pwarWuPn7Aw_il-epzJEgg,40.72658,-73.98682,MN22,mn-nyu-wash-sq,True,True
x_t-FtDa5HVgc-wecp0HBg,40.71731,-73.99735,MN24,,True,False
33WOD13M96fLh06VxzRHNQ,40.72455275956101,-73.99100819717154,MN22,mn-nyu-wash-sq,True,True
kd3P92cY-cb1mH0UkxwBzg,40.73036164079713,-73.98059558245167,MN22,mn-nyu-wash-sq,True,True
qa8OUhoOiOmCYbAAQAj1cA,40.72914,-73.98367,MN22,mn-nyu-wash-sq,True,True
WLl0nKeWBksVM5SkKKuLpg,40.72694509999999,-73.98316,MN22,mn-nyu-wash-sq,True,True
Y_fI5w5msnoi-Q17fYc3ng,40.72922013430399,-73.9779707,MN28,,True,False
NOh24SMS6k4pzNv8Ds7KDg,40.722933,-73.99417981496197,MN24,,True,False
2HwB0HsQP6eeoI5FnJZGcA,40.7290190124722,-73.9814085513353,MN22,mn-nyu-wash-sq,True,True
6P63qJIwXHdEXFW_AdnYyw,40.71718759769972,-73.95789959999999,,,False,False
JdXqygDw4yXQcy5lw9VI4A,40.718325,-73.957506,,,False,False
ppJR1nwCF3TcNJLx4clUwQ,40.71768591930447,-73.95770759999999,,,False,False
CpLOvayeFpDzC8oRx6Dc1w,40.71731,-73.95814,,,False,False
iCXLRn3NAF5e5qtrMpLcUw,40.71829,-73.95761,,,False,False
BODtGPQP__QyMMI7zWvtTA,40.71745,-73.95614,,,False,False
mIu57xaIdAQLEY17N6HpKg,40.721622,-73.95803889999999,,,False,False
gUJ6pHYd_fp2Ypq377P_vA,40.721021,-73.962177,,,False,False
kpxXi23lUQkeJQH-2BtzDw,40.71855361763294,-73.95712655370754,,,False,False
nD7Hcq5aaCASbWzc0-Sg3A,40.72364794334453,-73.97895782110994,MN28,,True,False
eNTSHku5luyZTB7KCB8HDw,40.7239701248716,-73.9760099351406,MN28,,True,False
TN0UMGiVF3xZaEZF5ROyAg,40.7164057211455,-73.96218207116382,,,False,False
_URXTaYBbd2XX5qJbDkKAg,40.717799,-73.957446,,,False,False
Rk6TXh7nINbzJoGtI2C5cA,40.72739,-73.97978,MN22,mn-nyu-wash-sq,True,True
dojqrb4DWCES7Ds3E_UI8w,40.72777,-73.97938,MN22,mn-nyu-wash-sq,True,True
D1ktSW5zG_1I9kKQ1Dyyjg,40.72640976355685,-73.97863855792885,MN28,,True,False
U2EvUcS9KtXDv_Yw3cugiw,40.7268966108951,-73.95740360609793,,,False,False
CVxz9B5ncpMwVK1bk_c1YA,40.729025634333766,-73.98712,MN22,mn-nyu-wash-sq,True,True
HfJhenvKDi-ds8SUJFwrLg,40.7292063820076,-73.9844848239426,MN22,mn-nyu-wash-sq,True,True
cQzOoznq71QW2YVnIT4atg,40.7185,-73.98287,MN28,,True,False
VpEy7E9fij06n7BRrzvEaw,40.72191,-73.957873,,,False,False
XpYm_l-zKI3Rl4E8WODIDA,40.7163303847776,-73.9617204666138,,,False,False
oOr6Ta5gZyDl6PyZ1cq7pg,40.728212,-73.985182,MN22,mn-nyu-wash-sq,True,True
A0YMrxUt_EuCwmuZsbSMiQ,40.73115404198693,-73.99343068770982,MN23,,True,False
Wu9nIkbHYsMZJGbgCug_Aw,40.7292037766302,-73.9838577,MN22,mn-nyu-wash-sq,True,True
4KHjnRNvrkKHchEznhlnSA,40.718371,-73.95733,,,False,False
EgkXdKHFiFuliLqpzqlvDw,40.72515067803947,-73.9874335,MN22,mn-nyu-wash-sq,True,True
noBCTbD1Ylf5QR7PXy-rkA,40.7232289034083,-73.9879441220901,MN22,mn-nyu-wash-sq,True,True
FS0PevWD7LHUkxAJDKrA7A,40.72896,-73.98454,MN22,mn-nyu-wash-sq,True,True
J9pgjC191T-odCmTAG-grQ,40.72504,-73.98917,MN22,mn-nyu-wash-sq,True,True
amoGEhgkE4xcNXwYqWeoaw,40.72314,-73.99016,MN27,,True,False
i8ejDDR4COtukAAA1Ls5fw,40.7296485900879,-73.9878845214844,MN22,mn-nyu-wash-sq,True,True
Tn7WlhQXh5d4Z1YotMIibA,40.729396,-73.996299,MN23,,True,False
WlhkVLite9TQrtnzYLiO4Q,40.71888826316649,-73.95896523276603,,,False,False
73Tbzd59x8D1Iydxb2eWMA,40.73116,-73.9919,MN23,,True,False
m739Oky-38HCaVK4dEpatA,40.72977,-73.953761,,,False,False
bRPq-Nmct5bOuOtsu8fC7Q,40.730212,-73.983724,MN22,mn-nyu-wash-sq,True,True
RBkz0yuQfs_5ExPhL-6jpg,40.724811,-73.992832,MN23,,True,False
-oTiILMu_zEP6ht8YCOhEQ,40.722491,-73.989131,MN27,,True,False
PYq9Px6F7YKjQdgX9eAIWA,40.729012678360455,-73.9945259,MN23,,True,False
xpHm-sIPxE-Vv1Ypf9QCoQ,40.7163403,-73.95908690000002,,,False,False
yntinnAv9PrgA_vfc10ahA,40.71832,-73.95897,,,False,False
m6sYBuozGY1JhnHlBf1Bzg,40.726934,-73.994404,MN23,,True,False
Fp5Dye4uANBJUN9LCvypUg,40.722606,-73.983291,MN22,mn-nyu-wash-sq,True,True
a7BC1doUjNDqrqTaAMmfZg,40.7257318645125,-73.9946338116395,MN23,,True,False
wqYHhMnpdfUVGL5JI3Wi_A,40.720595093246125,-73.98452196143305,MN27,,True,False
Z3yjBSmuoQbz6olnO_S1tQ,40.7199142,-73.957883,,,False,False
e8w-3bKu38Kdbf4QzMwwJw,40.72259642125202,-73.98587593434605,MN22,mn-nyu-wash-sq,True,True
f_cPl8sxSbVxdEivg0DAFw,40.72866,-73.988487,MN22,mn-nyu-wash-sq,True,True
LvxlV5uO-4Eqd8qtkEDm-w,40.72802,-73.9866,MN22,mn-nyu-wash-sq,True,True
7DUPGtHqVZHJ3yIufbWLsg,40.726934,-73.98758,MN22,mn-nyu-wash-sq,True,True
aI7jKA5PW-u40jol9fUZCw,40.72254867630738,-73.98916901494499,MN27,,True,False
qOp4T7UxfL6MgO41dN3Qlg,40.727942,-73.984469,MN22,mn-nyu-wash-sq,True,True
zZB16CxRkC74uJikerWISQ,40.717767760760935,-73.9573924,,,False,False
VtJd1l64kqUUyWacwK0J2Q,40.729431,-73.984541,MN22,mn-nyu-wash-sq,True,True
v1ecJReSMUTYXbdk5YMkHQ,40.72154,-73.9882,MN27,,True,False
PW2JhM2Q1QsH3AEKsyMwsQ,40.72644601599466,-73.98949841799151,MN22,mn-nyu-wash-sq,True,True
jhFqmhHRDf7TZcITsKntJA,40.730397,-73.9861,MN22,mn-nyu-wash-sq,True,True
diiUjS6uHvbQRoiWOGKXsA,40.71913964537471,-73.95284072719873,,,False,False
lzUkaMCuxYWR1cL_q3ElsQ,40.72306231482197,-73.9452860947833,,,False,False
1Tju7_3JhYLDb2cihQPpqA,40.72837,-73.953155,,,False,False
s4SkknROogeSTd0QYATokA,40.727448,-73.951008,,,False,False
AfZPx4piTmg9dqZpYgYTgg,40.7243431,-73.9484718,,,False,False
lT0xsTDpKit5XV_7lOqJrg,40.724924,-73.951291,,,False,False
k0fnJRSV8tzM2bzkvFdlGg,40.71783,-73.94651,,,False,False
MU9gYp1tdK4iB0E2blZUVQ,40.71837,-73.95045,,,False,False
xWeE46jsrtzmCKGebSeT9A,40.7210141970542,-73.9569997787476,,,False,False
7fDylE6fckLR5jLYJcRvrw,40.7247029246308,-73.9480696991086,,,False,False
dBzireL_uoSWdIgLCoVnDQ,40.73047395307237,-73.95341366529465,,,False,False
3xTlLfIwh_IFkxoXNU8tYQ,40.72553,-73.9519495,,,False,False
SbyudNYzawWZPLTQpZRldw,40.72985,-73.95068,,,False,False
3dcQoNQAv8Ifzi5suGd7Ew,40.723172,-73.944887,,,False,False
p3fHkjlZB5HGw_AuxT5VlA,40.72525,-73.95177,,,False,False
5DvqBI-1pjvde7dwoH8enQ,40.72474,-73.94755,,,False,False
yvVdYc93a_m94mlwMxzrRQ,40.72733777865593,-73.9468522745319,,,False,False
bjbSj4Z-PGaw2IXFLAPtsw,40.7303,-73.9546,,,False,False
tAk3plscJwQM850_urnhJA,40.7254890746247,-73.9459329843521,,,False,False
BbMUXd69i0tlWS2aoppwaQ,40.7291717528508,-73.98111043269348,MN22,mn-nyu-wash-sq,True,True
gstTKv8Q7xo2bF6KdnyicQ,40.7392,-74.03006,,,False,False
_JAWFP8oRVf2XgHjfMLJqA,40.73692425472908,-74.02858417159696,,,False,False
GorgaUKutvk_zZX2AgkIig,40.742721,-74.02905,,,False,False
jKCSGAMyS0KIcS-vKpEuaA,40.73181469548427,-74.00074109696479,MN23,,True,False
kBhDo0DGoJLQwZkW6KUt6A,40.73623189161229,-74.0302852596689,,,False,False
SP4bvMvxel_UPdof_er3HA,40.73235768476899,-74.00332645767203,MN23,,True,False
kp5HpNxyJQGY13VDN-Yq9Q,40.74524,-74.00202,MN13,,True,False
jnEv25Y2DosTq2sNnvmC9g,40.742551,-74.006053,MN13,,True,False
HplyFgXtVZFAK-XzWfwfHQ,40.745735,-74.028623,,,False,False
DKAVCg08eo2JTaS8HhSgrA,40.7402,-74.0303206,,,False,False
tM8ZtEix8Bxg82AIKsHXcw,40.74293,-74.00002,MN13,,True,False
H-GCfdIpY8qdoKwQ9C69hw,40.73974,-74.00552,MN23,,True,False
xtxcAUvrD4dWHJd0cwvW1A,40.73304,-74.00734,MN23,,True,False
cZ4TwM7VnDhgNB6kapneSg,40.73404,-74.0083499,MN23,,True,False
j0n_poMVZnODYOFviLbh0Q,40.736002376347,-74.0019588366439,MN23,,True,False
uNGGMtJj4BMlLG5E44YgRA,40.73748,-74.03201,,,False,False
_SIoeZKs--95T4OsUKwtJw,40.742551,-74.006053,MN13,,True,False
DmTz35KvxO20mH-pJxLNpg,40.740203,-74.001963,MN13,,True,False
-n5zd4kpmJdqKzvar-5v8g,40.7362061117704,-74.0300041437149,,,False,False
xWVHj2XNcxEg79Nkb5Zb6Q,40.736054206102615,-74.0005639,MN23,,True,False
nI1UYDCYUTt23TpGxqnLKg,40.74221225340447,-74.00469414889812,MN13,,True,False
Q85ScF9s6vlS5_i453AFvg,40.740203,-74.00193,MN13,,True,False
h37t9rA06Sr4EetJjKrfzw,40.73778,-74.00197,MN23,,True,False
9Z3_rfY3CCFNTxVoKGZZfg,40.741962815263626,-74.00072018725581,MN13,,True,False
vgg1dvDP-9tFWSacN4q0nA,40.7389111700125,-73.9999985153443,MN13,,True,False
Zabkjf2HIT-ZAPmgMF3Lvw,40.74091,-74.00146,MN13,,True,False
q1R97Y1og_KPpOIgAjynEw,40.7419,-74.00136,MN13,,True,False
33MID69L6j6ZCZIR_S20uw,40.7332319,-74.004023,MN23,,True,False
AZy_UaxXC0udvI9QofBa0A,40.7329565,-73.9996755,MN23,,True,False
enT7NJ7tLMvUMCWQcsUonw,40.736412,-74.00616,MN23,,True,False
4Objcs7HXSGuzpb0SOa-Jw,40.73204650000005,-73.99966984110456,MN23,,True,False
2VpurA2lb-q90nmALklNcA,40.73442,-74.00971,MN23,,True,False
0ednEt1Z5W7gM2sxNwXLFw,40.73748,-74.03201,,,False,False
